,hhidpn,ragender
1350,16454030,1.male
1351,16457010,2.female
1352,16459010,2.female
1353,16459040,1.male
1354,16460010,2.female
1355,16468010,1.male
1356,16468040,2.female
1357,16471010,2.female
1358,16475010,1.male
1359,16478010,2.female
1360,16481030,1.male
1361,16484020,2.female
1362,16484030,1.male
1363,16491010,2.female
1364,16496010,2.female
1365,16496040,1.male
1366,16498010,1.male
1367,16498040,2.female
1368,16500010,1.male
1369,16500020,2.female
1370,16510020,2.female
1371,16510030,1.male
1372,16512010,2.female
1373,16517010,2.female
1374,16526010,1.male
1375,16526020,2.female
1376,16528030,1.male
1377,16528040,2.female
1378,16536010,1.male
1379,16541010,1.male
1380,16541011,2.female
1381,16544010,2.female
1382,16548010,2.female
1383,16558010,2.female
1384,16558020,1.male
1385,16566010,1.male
1386,16566020,1.male
1387,16570010,1.male
1388,16599010,2.female
1389,16602010,1.male
1390,16602020,2.female
1391,16603010,2.female
1392,16606010,2.female
1393,16612010,1.male
1394,16619010,2.female
1395,16619020,1.male
1396,16625010,1.male
1397,16631010,1.male
1398,16631020,2.female
1399,16643010,1.male
1400,16643020,2.female
1401,16648010,1.male
1402,16648020,2.female
1403,16650020,2.female
1404,16650030,1.male
1405,16659010,1.male
1406,16659040,2.female
1407,16660010,1.male
1408,16660020,2.female
1409,16663010,2.female
1410,16672010,1.male
1411,16672020,2.female
1412,16681010,2.female
1413,16698010,2.female
1414,16698020,1.male
1415,16700010,2.female
1416,16700020,1.male
1417,16704020,2.female
1418,16704030,1.male
1419,16705010,2.female
1420,16705020,1.male
1421,16706010,2.female
1422,16706020,1.male
1423,16710010,2.female
1424,16711010,2.female
1425,16711020,1.male
1426,16715030,2.female
1427,16715040,1.male
1428,16736010,1.male
1429,16736020,2.female
1430,16747010,1.male
1431,16747020,2.female
1432,16752010,2.female
1433,16761010,2.female
1434,16770010,2.female
1435,16789010,1.male
1436,16789020,2.female
1437,16799010,1.male
1438,16799040,2.female
1439,16804010,1.male
1440,16804020,2.female
1441,16809010,1.male
1442,16809040,2.female
1443,16810010,1.male
1444,16810011,2.female
1445,16822010,2.female
1446,16822020,1.male
1447,16827010,2.female
1448,16827040,1.male
1449,16836010,1.male
1450,16836020,2.female
1451,16841010,2.female
1452,16844010,1.male
1453,16844020,2.female
1454,16846010,1.male
1455,16846040,2.female
1456,16848010,2.female
1457,16848040,1.male
1458,16851010,2.female
1459,16851020,1.male
1460,16855020,2.female
1461,16855030,1.male
1462,16856010,1.male
1463,16856040,2.female
1464,16870010,2.female
1465,16870011,1.male
1466,16870040,1.male
1467,16873020,2.female
1468,16873030,1.male
1469,16901010,1.male
1470,16904010,2.female
1471,16904011,1.male
1472,16914010,2.female
1473,16925010,1.male
1474,16925040,2.female
1475,16931020,1.male
1476,16931030,2.female
1477,16933020,2.female
1478,16933030,1.male
1479,16935010,2.female
1480,16935011,1.male
1481,16954010,2.female
1482,16954012,1.male
1483,16956010,2.female
1484,16958010,1.male
1485,16959010,1.male
1486,16959011,2.female
1487,16959020,2.female
1488,16967020,1.male
1489,16967030,2.female
1490,16973020,1.male
1491,16973030,2.female
1492,16973031,1.male
1493,16973032,1.male
1494,16973033,1.male
1495,16975010,1.male
1496,16975040,2.female
1497,16989010,1.male
1498,16989020,2.female
1499,16994010,1.male
1500,16994040,2.female
1501,16996010,2.female
1502,16996020,1.male
1503,17002020,2.female
1504,17002030,1.male
1505,17003010,2.female
1506,17003040,1.male
1507,17027010,1.male
1508,17027040,2.female
1509,17028010,2.female
1510,17028020,1.male
1511,17031010,1.male
1512,17031020,2.female
1513,17038020,1.male
1514,17038030,2.female
1515,17041010,1.male
1516,17042010,2.female
1517,17042020,1.male
1518,17046010,2.female
1519,17046020,1.male
1520,17047010,2.female
1521,17049010,2.female
1522,17049020,1.male
1523,17050020,1.male
1524,17050030,2.female
1525,17056010,1.male
1526,17061010,2.female
1527,17061040,1.male
1528,17075010,1.male
1529,17075020,2.female
1530,17077010,1.male
1531,17077040,2.female
1532,17093010,1.male
1533,17093040,2.female
1534,17107010,1.male
1535,17119020,1.male
1536,17119030,2.female
1537,17119031,1.male
1538,17134010,1.male
1539,17134011,2.female
1540,17136010,1.male
1541,17136020,2.female
1542,17159010,2.female
1543,17159011,1.male
1544,17175010,2.female
1545,17184010,1.male
1546,17199010,2.female
1547,17199040,1.male
1548,17201020,2.female
1549,17201030,1.male
1550,17202010,1.male
1551,17209010,1.male
1552,17209011,2.female
1553,17215010,1.male
1554,17234010,1.male
1555,17234040,2.female
1556,17235010,1.male
1557,17235040,2.female
1558,17237010,1.male
1559,17237020,2.female
1560,17239010,1.male
1561,17239020,2.female
1562,17241010,1.male
1563,17241011,2.female
1564,17241020,2.female
1565,17253010,2.female
1566,17253020,1.male
1567,17254010,1.male
1568,17254040,2.female
1569,17255010,2.female
1570,17255020,1.male
1571,17277010,2.female
1572,17277040,1.male
1573,17279010,1.male
1574,17279040,2.female
1575,17282020,1.male
1576,17282030,2.female
1577,17291010,2.female
1578,17303010,2.female
1579,17319010,1.male
1580,17328010,1.male
1581,17328011,2.female
1582,17328040,2.female
1583,17338010,2.female
1584,17356010,2.female
1585,17356020,1.male
1586,17363010,2.female
1587,17366010,1.male
1588,17366020,2.female
1589,17371010,2.female
1590,17371011,1.male
1591,17374010,2.female
1592,17374020,1.male
1593,17383010,1.male
1594,17383011,2.female
1595,17383012,2.female
1596,17383040,2.female
1597,17388010,2.female
1598,17388040,1.male
1599,17389010,2.female
1600,17389020,1.male
1601,17392010,1.male
1602,17392040,2.female
1603,17423010,2.female
1604,17423040,1.male
1605,17425010,1.male
1606,17425040,2.female
1607,17426010,1.male
1608,17428010,1.male
1609,17449010,2.female
1610,17458010,2.female
1611,17459010,2.female
1612,17460010,1.male
1613,17460040,2.female
1614,17465010,2.female
1615,17468010,2.female
1616,17473010,2.female
1617,17480010,2.female
1618,17488010,1.male
1619,17488020,2.female
1620,17491010,1.male
1621,17491020,2.female
1622,17492010,1.male
1623,17492040,2.female
1624,17506010,1.male
1625,17506020,2.female
1626,17520010,2.female
1627,17520011,1.male
1628,17520040,1.male
1629,17521010,1.male
1630,17521020,2.female
1631,17526010,2.female
1632,17527010,1.male
1633,17527020,2.female
1634,17530010,1.male
1635,17530040,2.female
1636,17545010,1.male
1637,17547010,1.male
1638,17547020,2.female
1639,17588010,2.female
1640,17588040,1.male
1641,17602010,2.female
1642,17613010,2.female
1643,17623010,2.female
1644,17623020,1.male
1645,17626010,1.male
1646,17626011,2.female
1647,17633010,1.male
1648,17633020,2.female
1649,17635010,1.male
1650,17635020,2.female
1651,17640010,1.male
1652,17640011,2.female
1653,17641010,2.female
1654,17641011,1.male
1655,17641012,1.male
1656,17641020,1.male
1657,17642010,1.male
1658,17646010,2.female
1659,17646040,1.male
1660,17646041,2.female
1661,17653010,2.female
1662,17653040,1.male
1663,17661020,1.male
1664,17661030,2.female
1665,17674020,1.male
1666,17674030,2.female
1667,17681010,1.male
1668,17681020,2.female
1669,17704010,1.male
1670,17707010,1.male
1671,17707040,2.female
1672,17707041,1.male
1673,17714010,1.male
1674,17714020,2.female
1675,17715010,1.male
1676,17715020,2.female
1677,17724010,1.male
1678,17728010,1.male
1679,17728020,2.female
1680,17750010,2.female
1681,17750020,1.male
1682,17755010,2.female
1683,17773010,1.male
1684,17773011,2.female
1685,17773040,2.female
1686,17775010,1.male
1687,17775020,2.female
1688,17785020,2.female
1689,17785030,1.male
1690,17790010,1.male
1691,17790040,2.female
1692,17807010,2.female
1693,17833010,2.female
1694,17833020,1.male
1695,17841010,2.female
1696,17844010,2.female
1697,17862010,1.male
1698,17862040,2.female
1699,17892010,2.female
1700,17897010,2.female
1701,17897020,1.male
1702,17909010,2.female
1703,17909020,1.male
1704,17922010,2.female
1705,17923010,1.male
1706,17923011,2.female
1707,17923040,2.female
1708,17924010,1.male
1709,17924040,2.female
1710,17933010,2.female
1711,17933020,1.male
1712,17938010,1.male
1713,17938020,2.female
1714,17949010,1.male
1715,17949040,2.female
1716,17952010,1.male
1717,17952040,2.female
1718,17970010,1.male
1719,17970020,2.female
1720,17978010,1.male
1721,17978020,2.female
1722,17980010,1.male
1723,17980020,2.female
1724,17982010,2.female
1725,17986020,2.female
1726,17986030,1.male
1727,18012010,2.female
1728,18025020,2.female
1729,18034010,2.female
1730,18047030,2.female
1731,18048010,2.female
1732,18052010,2.female
1733,18052020,1.male
1734,18064010,2.female
1735,18064040,1.male
1736,18075010,1.male
1737,18075040,2.female
1738,18078010,1.male
1739,18078020,2.female
1740,18092010,2.female
1741,18093010,2.female
1742,18093040,1.male
1743,18097010,2.female
1744,18098010,2.female
1745,18100010,1.male
1746,18100011,2.female
1747,18145010,1.male
1748,18145020,2.female
1749,18150010,2.female
1750,18150040,1.male
1751,18155020,2.female
1752,18155030,1.male
1753,18157010,1.male
1754,18158010,2.female
1755,18163020,1.male
1756,18163030,2.female
1757,18166010,2.female
1758,18168010,2.female
1759,18175020,1.male
1760,18175030,2.female
1761,18198010,1.male
1762,18198020,2.female
1763,18199010,2.female
1764,18199020,1.male
1765,18200010,2.female
1766,18200020,1.male
1767,18204010,1.male
1768,18204020,2.female
1769,18210010,2.female
1770,18210040,1.male
1771,18212010,1.male
1772,18212011,2.female
1773,18216010,1.male
1774,18216020,2.female
1775,18229010,2.female
1776,18243010,1.male
1777,18245010,1.male
1778,18245020,2.female
1779,18259010,2.female
1780,18261010,1.male
1781,18262010,2.female
1782,18262040,1.male
1783,18264010,2.female
1784,18269010,2.female
1785,18269020,1.male
1786,18276010,1.male
1787,18276020,2.female
1788,18285020,1.male
1789,18285030,2.female
1790,18298010,2.female
1791,18298040,1.male
1792,18299010,1.male
1793,18299040,2.female
1794,18301010,2.female
1795,18301040,1.male
1796,18304010,2.female
1797,18304020,1.male
1798,18309010,1.male
1799,18309020,2.female
1800,18335010,1.male
1801,18345010,1.male
1802,18345020,2.female
1803,18352010,1.male
1804,18352040,2.female
1805,18356010,2.female
1806,18358010,1.male
1807,18360010,1.male
1808,18363010,2.female
1809,18363040,1.male
1810,18364010,1.male
1811,18364011,2.female
1812,18389010,1.male
1813,18389020,2.female
1814,18417010,2.female
1815,18421010,2.female
1816,18421020,1.male
1817,18424010,1.male
1818,18424040,2.female
1819,18426020,2.female
1820,18426030,1.male
1821,18428010,2.female
1822,18428040,1.male
1823,18435010,1.male
1824,18435040,2.female
1825,18435041,1.male
1826,18435042,1.male
1827,18439010,1.male
1828,18439040,2.female
1829,18442010,1.male
1830,18442040,2.female
1831,18443010,2.female
1832,18447010,1.male
1833,18447040,2.female
1834,18451010,2.female
1835,18451040,1.male
1836,18453010,1.male
1837,18453020,2.female
1838,18481020,1.male
1839,18481030,2.female
1840,18482010,1.male
1841,18482040,2.female
1842,18482041,1.male
1843,18483010,2.female
1844,18483020,1.male
1845,18494010,2.female
1846,18494020,1.male
1847,18494022,2.female
1848,18508010,1.male
1849,18508011,2.female
1850,18508040,2.female
1851,18525020,2.female
1852,18525030,1.male
1853,18528010,1.male
1854,18531020,2.female
1855,18531030,1.male
1856,18532010,1.male
1857,18532020,2.female
1858,18536010,2.female
1859,18539010,2.female
1860,18539011,1.male
1861,18540020,2.female
1862,18540030,1.male
1863,18549020,1.male
1864,18549030,2.female
1865,18553010,2.female
1866,18566010,2.female
1867,18566020,1.male
1868,18613010,2.female
1869,18613020,1.male
1870,18624020,2.female
1871,18624030,1.male
1872,18632020,1.male
1873,18632021,2.female
1874,18632030,2.female
1875,18646010,1.male
1876,18646020,2.female
1877,18647010,1.male
1878,18679010,2.female
1879,18680010,1.male
1880,18680020,2.female
1881,18686020,2.female
1882,18686030,1.male
1883,18707010,2.female
1884,18707020,1.male
1885,18714010,2.female
1886,18725020,2.female
1887,18725030,1.male
1888,18733010,2.female
1889,18733020,1.male
1890,18733021,2.female
1891,18734010,2.female
1892,18739010,2.female
1893,18739040,1.male
1894,18742010,1.male
1895,18742040,2.female
1896,18758010,1.male
1897,18759010,1.male
1898,18759040,2.female
1899,18773010,2.female
1900,18774010,1.male
1901,18774020,2.female
1902,18776010,1.male
1903,18776040,2.female
1904,18779010,2.female
1905,18779011,1.male
1906,18782010,1.male
1907,18782040,2.female
1908,18803010,1.male
1909,18803020,2.female
1910,18808010,1.male
1911,18808020,2.female
1912,18815020,1.male
1913,18815030,2.female
1914,18828010,1.male
1915,18831010,2.female
1916,18841010,2.female
1917,18864010,2.female
1918,18864040,1.male
1919,18865010,2.female
1920,18865040,1.male
1921,18877010,2.female
1922,18889010,1.male
1923,18889040,2.female
1924,18896010,1.male
1925,18896040,2.female
1926,18898010,1.male
1927,18898040,2.female
1928,18918010,1.male
1929,18918011,2.female
1930,18918040,2.female
1931,18918041,1.male
1932,18950010,2.female
1933,18961010,2.female
1934,18961040,1.male
1935,18963010,2.female
1936,18964020,1.male
1937,18964030,2.female
1938,18966010,1.male
1939,18972010,1.male
1940,18972011,2.female
1941,18972040,2.female
1942,18973010,1.male
1943,18973040,2.female
1944,18973041,1.male
1945,18983020,1.male
1946,18983030,2.female
1947,18990010,1.male
1948,18990040,2.female
1949,18992010,1.male
1950,19001010,2.female
1951,19001020,1.male
1952,19007010,2.female
1953,19021010,2.female
1954,19031010,1.male
1955,19031020,2.female
1956,19047020,2.female
1957,19047030,1.male
1958,19049010,2.female
1959,19049011,1.male
1960,19050010,1.male
1961,19050040,2.female
1962,19052010,2.female
1963,19052040,1.male
1964,19053010,1.male
1965,19053040,2.female
1966,19054010,1.male
1967,19054020,2.female
1968,19054021,1.male
1969,19058010,1.male
1970,19065010,1.male
1971,19065020,2.female
1972,19065021,1.male
1973,19098010,2.female
1974,19110010,2.female
1975,19110020,1.male
1976,19117010,2.female
1977,19117011,1.male
1978,19133010,1.male
1979,19133011,2.female
1980,19142020,2.female
1981,19142030,1.male
1982,19154010,2.female
1983,19154040,1.male
1984,19158010,2.female
1985,19167010,1.male
1986,19167020,2.female
1987,19174010,2.female
1988,19177010,2.female
1989,19187010,1.male
1990,19187020,2.female
1991,19212020,2.female
1992,19212030,1.male
1993,19213020,2.female
1994,19213030,1.male
1995,19216010,2.female
1996,19280010,2.female
1997,19280020,1.male
